Gene name,GO term accession,GO domain
HOXC4,GO:0000981,molecular_function
HOXC4,GO:0005654,cellular_component
HOXC4,GO:0005515,molecular_function
HOXC4,GO:0000978,molecular_function
HOXC4,GO:0000785,cellular_component
HOXC4,GO:1990837,molecular_function
HOXC4,GO:0045944,biological_process
HOXC4,GO:0009952,biological_process
HOXC4,GO:0001228,molecular_function
HOXC4,GO:0048704,biological_process
HOXC4,GO:0071837,molecular_function
HOXC4,GO:0001501,biological_process
HOXC4,GO:0048562,biological_process
HOXC4,GO:0051216,biological_process
ICAM4,GO:0016020,cellular_component
ICAM4,GO:0007155,biological_process
ICAM4,GO:0098609,biological_process
ICAM4,GO:0005178,molecular_function
ICAM4,GO:0005576,cellular_component
ICAM4,GO:0110165,cellular_component
ICAM4,GO:0005886,cellular_component
ICAM4,GO:0005515,molecular_function
IFNGR2,GO:0005515,molecular_function
IFNGR2,GO:0005737,cellular_component
IFNGR2,GO:0016020,cellular_component
IFNGR2,GO:0005794,cellular_component
IFNGR2,GO:0030659,cellular_component
IFNGR2,GO:0031410,cellular_component
IFNGR2,GO:0005783,cellular_component
IFNGR2,GO:0005789,cellular_component
IFNGR2,GO:0005886,cellular_component
IFNGR2,GO:0000139,cellular_component
IFNGR2,GO:0019221,biological_process
IFNGR2,GO:0001774,biological_process
IFNGR2,GO:0051607,biological_process
IFNGR2,GO:0098586,biological_process
IFNGR2,GO:0007166,biological_process
IFNGR2,GO:0009615,biological_process
IFNGR2,GO:0060333,biological_process
IFNGR2,GO:0004896,molecular_function
IFNGR2,GO:0038196,biological_process
IFNGR2,GO:0004906,molecular_function
IGF2BP2,GO:0003723,molecular_function
IGF2BP2,GO:0003676,molecular_function
IGF2BP2,GO:0005737,cellular_component
IGF2BP2,GO:0005634,cellular_component
IGF2BP2,GO:0051028,biological_process
IGF2BP2,GO:0005829,cellular_component
IGF2BP2,GO:0006417,biological_process
IGF2BP2,GO:0005515,molecular_function
IGF2BP2,GO:0000932,cellular_component
IGF2BP2,GO:1990247,molecular_function
IGF2BP2,GO:0010494,cellular_component
IGF2BP2,GO:0010468,biological_process
IGF2BP2,GO:0003730,molecular_function
IGF2BP2,GO:0007399,biological_process
IGF2BP2,GO:0017148,biological_process
IGF2BP2,GO:0045182,molecular_function
IGF2BP2,GO:0048027,molecular_function
IGF2BP2,GO:0001817,biological_process
IGF2BP2,GO:0009653,biological_process
IGF2BP2,GO:0070934,biological_process
IGF2BP2,GO:0005856,cellular_component
IGF2BP2,GO:0090079,molecular_function
IGF2BP2,GO:0097009,biological_process
IGF2BP2,GO:0106106,biological_process
IKZF1,GO:0005654,cellular_component
IKZF1,GO:0005829,cellular_component
IKZF1,GO:0005634,cellular_component
IKZF1,GO:0005737,cellular_component
IKZF1,GO:0046872,molecular_function
IKZF1,GO:0003677,molecular_function
IKZF1,GO:0006325,biological_process
IKZF1,GO:0005515,molecular_function
IKZF1,GO:0007049,biological_process
IKZF1,GO:0000978,molecular_function
IKZF1,GO:0006357,biological_process
IKZF1,GO:0003700,molecular_function
IKZF1,GO:0030218,biological_process
IKZF1,GO:0032991,cellular_component
IKZF1,GO:0045892,biological_process
IKZF1,GO:0019904,molecular_function
IKZF1,GO:0007498,biological_process
IKZF1,GO:0005721,cellular_component
IKZF1,GO:0030098,biological_process
IKZF1,GO:0042802,molecular_function
IKZF1,GO:0006355,biological_process
IL1B,GO:0005125,molecular_function
IL1B,GO:0006955,biological_process
IL1B,GO:0006954,biological_process
IL1B,GO:0005615,cellular_component
IL1B,GO:0005149,molecular_function
IL1B,GO:0050729,biological_process
IL1B,GO:0010628,biological_process
IL1B,GO:0005737,cellular_component
IL1B,GO:0005576,cellular_component
IL1B,GO:0005764,cellular_component
IL1B,GO:0005829,cellular_component
IL1B,GO:0045893,biological_process
IL1B,GO:0051781,biological_process
IL1B,GO:0005515,molecular_function
IL1B,GO:0050830,biological_process
IL1B,GO:0010573,biological_process
IL1B,GO:0019904,molecular_function
IL1B,GO:0001819,biological_process
IL1B,GO:0008284,biological_process
IL1B,GO:0019221,biological_process
IL1B,GO:0071260,biological_process
IL1B,GO:0001660,biological_process
IL1B,GO:0007165,biological_process
IL1B,GO:0007267,biological_process
IL1B,GO:0030335,biological_process
IL1B,GO:0032729,biological_process
IL1B,GO:0032757,biological_process
IL1B,GO:0071639,biological_process
IL1B,GO:0043406,biological_process
IL1B,GO:0032755,biological_process
IL1B,GO:1901224,biological_process
IL1B,GO:0005178,molecular_function
IL1B,GO:0030213,biological_process
IL1B,GO:0045766,biological_process
IL1B,GO:0051091,biological_process
IL1B,GO:0051092,biological_process
IL1B,GO:0001934,biological_process
IL1B,GO:0070372,biological_process
IL1B,GO:0071222,biological_process
IL1B,GO:0006915,biological_process
IL1B,GO:2001240,biological_process
IL1B,GO:0071466,biological_process
IL1B,GO:0008285,biological_process
IL1B,GO:0070498,biological_process
IL1B,GO:1903140,biological_process
IL1B,GO:0043123,biological_process
IL1B,GO:0032308,biological_process
IL1B,GO:0010718,biological_process
IL1B,GO:0045429,biological_process
IL1B,GO:0032496,biological_process
IL1B,GO:0051044,biological_process
IL1B,GO:0050995,biological_process
IL1B,GO:0045840,biological_process
IL1B,GO:0034116,biological_process
IL1B,GO:0046330,biological_process
IL1B,GO:0150078,biological_process
IL1B,GO:0050999,biological_process
IL1B,GO:0010575,biological_process
IL1B,GO:0030730,biological_process
IL1B,GO:0031622,biological_process
IL1B,GO:0043122,biological_process
IL1B,GO:0050768,biological_process
IL1B,GO:0050796,biological_process
IL1B,GO:0060252,biological_process
IL1B,GO:0060559,biological_process
IL1B,GO:0032743,biological_process
IL1B,GO:0033092,biological_process
IL1B,GO:0071310,biological_process
IL1B,GO:0002711,biological_process
IL1B,GO:0007249,biological_process
IL1B,GO:0007254,biological_process
IL1B,GO:0007566,biological_process
IL1B,GO:0009743,biological_process
IL1B,GO:0010829,biological_process
IL1B,GO:0014805,biological_process
IL1B,GO:0030593,biological_process
IL1B,GO:0030949,biological_process
IL1B,GO:0031394,biological_process
IL1B,GO:0032722,biological_process
IL1B,GO:0032725,biological_process
IL1B,GO:0033198,biological_process
IL1B,GO:0035234,biological_process
IL1B,GO:0035505,biological_process
IL1B,GO:0042102,biological_process
IL1B,GO:0043407,biological_process
IL1B,GO:0045833,biological_process
IL1B,GO:0045917,biological_process
IL1B,GO:0045944,biological_process
IL1B,GO:0046627,biological_process
IL1B,GO:0046827,biological_process
IL1B,GO:0048143,biological_process
IL1B,GO:0050691,biological_process
IL1B,GO:0050767,biological_process
IL1B,GO:0050805,biological_process
IL1B,GO:0050900,biological_process
IL1B,GO:0050996,biological_process
IL1B,GO:0060355,biological_process
IL1B,GO:0070164,biological_process
IL1B,GO:0070487,biological_process
IL1B,GO:0070555,biological_process
IL1B,GO:0097192,biological_process
IL1B,GO:0097398,biological_process
IL1B,GO:1900745,biological_process
IL1B,GO:1902680,biological_process
IL1B,GO:1903597,biological_process
IL1B,GO:2000556,biological_process
IL1B,GO:0030141,cellular_component
IL1B,GO:0031982,cellular_component
ITIH5,GO:0004867,molecular_function
ITIH5,GO:0030212,biological_process
ITIH5,GO:0005576,cellular_component
ITIH5,GO:0030414,molecular_function
JDP2,GO:0003677,molecular_function
JDP2,GO:0006355,biological_process
JDP2,GO:0003700,molecular_function
JDP2,GO:0006357,biological_process
JDP2,GO:0005634,cellular_component
JDP2,GO:0005515,molecular_function
JDP2,GO:0000978,molecular_function
JDP2,GO:0000981,molecular_function
JDP2,GO:0000785,cellular_component
JDP2,GO:1990837,molecular_function
JDP2,GO:0001227,molecular_function
JDP2,GO:0000122,biological_process
JDP2,GO:0090575,cellular_component
JDP2,GO:0003682,molecular_function
JDP2,GO:0035497,molecular_function
JDP2,GO:0042803,molecular_function
JDP2,GO:0042826,molecular_function
JDP2,GO:0043522,molecular_function
JDP2,GO:0046982,molecular_function
JDP2,GO:0140713,molecular_function
JDP2,GO:0006338,biological_process
JDP2,GO:0045444,biological_process
JDP2,GO:0045599,biological_process
KCNH2,GO:0016020,cellular_component
KCNH2,GO:0006811,biological_process
KCNH2,GO:0055085,biological_process
KCNH2,GO:0005249,molecular_function
KCNH2,GO:0006813,biological_process
KCNH2,GO:0005216,molecular_function
KCNH2,GO:0005515,molecular_function
KCNH2,GO:0005886,cellular_component
KCNH2,GO:0034220,biological_process
KCNH2,GO:0005267,molecular_function
KCNH2,GO:0071805,biological_process
KCNH2,GO:0042802,molecular_function
KCNH2,GO:0005242,molecular_function
KCNH2,GO:0042803,molecular_function
KCNH2,GO:0009986,cellular_component
KCNH2,GO:0048471,cellular_component
KCNH2,GO:0042391,biological_process
KCNH2,GO:0097110,molecular_function
KCNH2,GO:0060048,biological_process
KCNH2,GO:0060306,biological_process
KCNH2,GO:0031625,molecular_function
KCNH2,GO:0008076,cellular_component
KCNH2,GO:0086091,biological_process
KCNH2,GO:1901381,biological_process
KCNH2,GO:1990573,biological_process
KCNH2,GO:0060307,biological_process
KCNH2,GO:0086013,biological_process
KCNH2,GO:0000976,molecular_function
KCNH2,GO:0055131,molecular_function
KCNH2,GO:0045893,biological_process
KCNH2,GO:0005251,molecular_function
KCNH2,GO:0086008,molecular_function
KCNH2,GO:1902282,molecular_function
KCNH2,GO:0086005,biological_process
KCNH2,GO:0086011,biological_process
KCNH2,GO:0097623,biological_process
KCNH2,GO:0098915,biological_process
KCNH2,GO:1901379,biological_process
KCNH2,GO:0055075,biological_process
KCNH2,GO:0071466,biological_process
KCNH2,GO:0034702,cellular_component
KCNH2,GO:1901380,biological_process
KCNH2,GO:0003064,biological_process
KCNH2,GO:0086010,biological_process
KCNH2,GO:0086009,biological_process
KCNH2,GO:1903765,biological_process
KCNH2,GO:1902937,cellular_component
KLK13,GO:0006508,biological_process
KLK13,GO:0004252,molecular_function
KLK13,GO:0005737,cellular_component
KLK13,GO:0005576,cellular_component
KLK13,GO:0008233,molecular_function
KLK13,GO:0016787,molecular_function
KLK13,GO:0008236,molecular_function
KLK13,GO:0005515,molecular_function
KLK13,GO:0004175,molecular_function
KLK13,GO:0016485,biological_process
KLK13,GO:0005615,cellular_component
KLK13,GO:0030141,cellular_component
KRT7,GO:0045095,cellular_component
KRT7,GO:0005634,cellular_component
KRT7,GO:0005737,cellular_component
KRT7,GO:0005829,cellular_component
KRT7,GO:0045111,cellular_component
KRT7,GO:0005515,molecular_function
KRT7,GO:0005882,cellular_component
KRT7,GO:0045109,biological_process
KRT7,GO:0070062,cellular_component
KRT7,GO:0030280,molecular_function
KRT7,GO:0031424,biological_process
LAMA2,GO:0007155,biological_process
LAMA2,GO:0005102,molecular_function
LAMA2,GO:0030155,biological_process
LAMA2,GO:0030334,biological_process
LAMA2,GO:0045995,biological_process
LAMA2,GO:0005576,cellular_component
LAMA2,GO:0016020,cellular_component
LAMA2,GO:0005604,cellular_component
LAMA2,GO:0062023,cellular_component
LAMA2,GO:0005201,molecular_function
LAMA2,GO:0035633,biological_process
LAMA2,GO:0005198,molecular_function
LAMA2,GO:0007517,biological_process
LAMA2,GO:0098637,cellular_component
LAMA2,GO:0045785,biological_process
LAMA2,GO:0051149,biological_process
LAMA2,GO:0110011,biological_process
LAMA2,GO:2001046,biological_process
LAMA2,GO:0007411,biological_process
LAMA2,GO:0014037,biological_process
LAMA2,GO:0032224,biological_process
LAMA2,GO:0031594,cellular_component
LAMA2,GO:0042383,cellular_component
LAMA2,GO:0043083,cellular_component
LAMA2,GO:0043197,cellular_component
LAYN,GO:0016020,cellular_component
LAYN,GO:0030246,molecular_function
LAYN,GO:0005925,cellular_component
LAYN,GO:0009986,cellular_component
LAYN,GO:0001726,cellular_component
LAYN,GO:0005540,molecular_function
LAYN,GO:0005515,molecular_function
LDB1,GO:0005634,cellular_component
LDB1,GO:0032991,cellular_component
LDB1,GO:0019899,molecular_function
LDB1,GO:0042803,molecular_function
LDB1,GO:0005515,molecular_function
LDB1,GO:0000122,biological_process
LDB1,GO:0005667,cellular_component
LDB1,GO:0030274,molecular_function
LDB1,GO:0005654,cellular_component
LDB1,GO:0045944,biological_process
LDB1,GO:0031252,cellular_component
LDB1,GO:0007399,biological_process
LDB1,GO:0030334,biological_process
LDB1,GO:0045892,biological_process
LDB1,GO:0000785,cellular_component
LDB1,GO:0061629,molecular_function
LDB1,GO:1990907,cellular_component
LDB1,GO:0030182,biological_process
LDB1,GO:0140297,molecular_function
LDB1,GO:0051893,biological_process
LDB1,GO:0046985,biological_process
LDB1,GO:0043549,biological_process
LDB1,GO:0045647,biological_process
LDB1,GO:0003677,molecular_function
LDB1,GO:0003682,molecular_function
LDB1,GO:0003713,molecular_function
LDB1,GO:0042802,molecular_function
LDB1,GO:0043621,molecular_function
LDB1,GO:0000972,biological_process
LDB1,GO:0001702,biological_process
LDB1,GO:0001942,biological_process
LDB1,GO:0006366,biological_process
LDB1,GO:0007155,biological_process
LDB1,GO:0009948,biological_process
LDB1,GO:0010669,biological_process
LDB1,GO:0016055,biological_process
LDB1,GO:0021549,biological_process
LDB1,GO:0021702,biological_process
LDB1,GO:0022607,biological_process
LDB1,GO:0032968,biological_process
LDB1,GO:0035019,biological_process
LDB1,GO:0045785,biological_process
LDB1,GO:0060322,biological_process
LDB1,GO:0090575,cellular_component
LMNA,GO:0005515,molecular_function
LMNA,GO:0005634,cellular_component
LMNA,GO:0016607,cellular_component
LMNA,GO:0005635,cellular_component
LMNA,GO:0005654,cellular_component
LMNA,GO:0048471,cellular_component
LMNA,GO:0005882,cellular_component
LMNA,GO:0031965,cellular_component
LMNA,GO:0042802,molecular_function
LMNA,GO:0016363,cellular_component
LMNA,GO:0007517,biological_process
LMNA,GO:0005652,cellular_component
LMNA,GO:0005198,molecular_function
LMNA,GO:0005829,cellular_component
LMNA,GO:0005200,molecular_function
LMNA,GO:0035861,cellular_component
LMNA,GO:0034504,biological_process
LMNA,GO:0090398,biological_process
LMNA,GO:0071456,biological_process
LMNA,GO:0032204,biological_process
LMNA,GO:0006998,biological_process
LMNA,GO:0007097,biological_process
LMNA,GO:0008285,biological_process
LMNA,GO:0030334,biological_process
LMNA,GO:0030951,biological_process
LMNA,GO:0031507,biological_process
LMNA,GO:0051664,biological_process
LMNA,GO:0090435,biological_process
LMNA,GO:1903243,biological_process
LMNA,GO:1990683,biological_process
LMNA,GO:0005638,cellular_component
LMNA,GO:0008104,biological_process
LMNA,GO:0006606,biological_process
LMNA,GO:0006997,biological_process
LMNA,GO:0010628,biological_process
LMNA,GO:0031647,biological_process
LMNA,GO:0055015,biological_process
LMNA,GO:0072201,biological_process
LMNA,GO:0090201,biological_process
LMNA,GO:1900180,biological_process
LMNA,GO:2001237,biological_process
LPAR1,GO:0007186,biological_process
LPAR1,GO:0016020,cellular_component
LPAR1,GO:0004930,molecular_function
LPAR1,GO:0070915,molecular_function
LPAR1,GO:0007165,biological_process
LPAR1,GO:0005886,cellular_component
LPAR1,GO:0005768,cellular_component
LPAR1,GO:0007193,biological_process
LPAR1,GO:0043123,biological_process
LPAR1,GO:0008289,molecular_function
LPAR1,GO:0009986,cellular_component
LPAR1,GO:0005737,cellular_component
LPAR1,GO:0005515,molecular_function
LPAR1,GO:0043410,biological_process
LPAR1,GO:0007189,biological_process
LPAR1,GO:0008360,biological_process
LPAR1,GO:0007200,biological_process
LPAR1,GO:0060326,biological_process
LPAR1,GO:0051496,biological_process
LPAR1,GO:0035727,molecular_function
LPAR1,GO:0030139,cellular_component
LPAR1,GO:1902018,biological_process
LPAR1,GO:0010977,biological_process
LPAR1,GO:0007204,biological_process
LPAR1,GO:0022008,biological_process
LPAR1,GO:0019222,biological_process
LPAR1,GO:0007202,biological_process
LPAR1,GO:0035025,biological_process
LPAR1,GO:0099004,biological_process
LPAR1,GO:0001965,molecular_function
LPAR1,GO:0005543,molecular_function
LPAR1,GO:0030165,molecular_function
LPAR1,GO:0014003,biological_process
LPAR1,GO:0021549,biological_process
LPAR1,GO:0021554,biological_process
LPAR1,GO:0022038,biological_process
LPAR1,GO:0032060,biological_process
LPAR1,GO:0042552,biological_process
LPAR1,GO:0043065,biological_process
LPAR1,GO:0043951,biological_process
LPAR1,GO:0060999,biological_process
LPAR1,GO:0071453,biological_process
LPAR1,GO:0071673,biological_process
LPAR1,GO:0098693,biological_process
LPAR1,GO:0099149,biological_process
LPAR1,GO:1904566,biological_process
LPAR1,GO:0042734,cellular_component
LPAR1,GO:0043025,cellular_component
LPAR1,GO:0043197,cellular_component
LPAR1,GO:0043198,cellular_component
LPAR1,GO:0045211,cellular_component
LPAR1,GO:0098978,cellular_component
LPAR1,GO:0098982,cellular_component
LRRC4,GO:0005515,molecular_function
LRRC4,GO:0016020,cellular_component
LRRC4,GO:0005886,cellular_component
LRRC4,GO:0045202,cellular_component
LRRC4,GO:0045211,cellular_component
LRRC4,GO:0098978,cellular_component
LRRC4,GO:0050804,biological_process
LRRC4,GO:0099560,biological_process
LRRC4,GO:0050808,biological_process
LRRC4,GO:0097119,biological_process
LRRC4,GO:1904861,biological_process
LRRC4,GO:0043197,cellular_component
LRRC4,GO:0044309,cellular_component
LRRC4,GO:0060076,cellular_component
LRRC4,GO:0098685,cellular_component
LRRC4,GO:0098839,cellular_component
LTF,GO:0005576,cellular_component
LTF,GO:0005615,cellular_component
LTF,GO:0005506,molecular_function
LTF,GO:0004252,molecular_function
LTF,GO:0001817,biological_process
LTF,GO:0019731,biological_process
LTF,GO:0019732,biological_process
LTF,GO:0005634,cellular_component
LTF,GO:0005737,cellular_component
LTF,GO:0032991,cellular_component
LTF,GO:0046872,molecular_function
LTF,GO:0043066,biological_process
LTF,GO:0006811,biological_process
LTF,GO:0008233,molecular_function
LTF,GO:0006508,biological_process
LTF,GO:0016787,molecular_function
LTF,GO:0003677,molecular_function
LTF,GO:0043123,biological_process
LTF,GO:0005515,molecular_function
LTF,GO:0002376,biological_process
LTF,GO:0008201,molecular_function
LTF,GO:0008236,molecular_function
LTF,GO:0009986,cellular_component
LTF,GO:0001503,biological_process
LTF,GO:0005886,cellular_component
LTF,GO:0042742,biological_process
LTF,GO:0050829,biological_process
LTF,GO:0031640,biological_process
LTF,GO:0070062,cellular_component
LTF,GO:0043539,molecular_function
LTF,GO:0071902,biological_process
LTF,GO:0005769,cellular_component
LTF,GO:0055037,cellular_component
LTF,GO:0060349,biological_process
LTF,GO:0002227,biological_process
LTF,GO:0061844,biological_process
LTF,GO:0042581,cellular_component
LTF,GO:0051092,biological_process
LTF,GO:0001530,molecular_function
LTF,GO:0035580,cellular_component
LTF,GO:1904724,cellular_component
LTF,GO:0097013,cellular_component
LTF,GO:0045669,biological_process
LTF,GO:0006826,biological_process
LTF,GO:0004869,molecular_function
LTF,GO:0140912,molecular_function
LTF,GO:0006959,biological_process
LTF,GO:0031665,biological_process
LTF,GO:0032680,biological_process
LTF,GO:0032780,biological_process
LTF,GO:0033690,biological_process
LTF,GO:0034145,biological_process
LTF,GO:0044793,biological_process
LTF,GO:0045071,biological_process
LTF,GO:0048525,biological_process
LTF,GO:1900159,biological_process
LTF,GO:1900229,biological_process
LTF,GO:1902732,biological_process
LTF,GO:2000117,biological_process
LTF,GO:2000308,biological_process
LTF,GO:2001205,biological_process
LTF,GO:0030141,cellular_component
MACF1,GO:0005515,molecular_function
MACF1,GO:0005509,molecular_function
MACF1,GO:0008017,molecular_function
MACF1,GO:0045104,biological_process
MACF1,GO:0003723,molecular_function
MACF1,GO:0005737,cellular_component
MACF1,GO:0110165,cellular_component
MACF1,GO:0016020,cellular_component
MACF1,GO:0042995,cellular_component
MACF1,GO:0005794,cellular_component
MACF1,GO:0046872,molecular_function
MACF1,GO:0005886,cellular_component
MACF1,GO:0003779,molecular_function
MACF1,GO:0005856,cellular_component
MACF1,GO:0016055,biological_process
MACF1,GO:0005874,cellular_component
MACF1,GO:0008092,molecular_function
MACF1,GO:0030177,biological_process
MACF1,GO:0032587,cellular_component
MACF1,GO:0051015,molecular_function
MACF1,GO:0045296,molecular_function
MACF1,GO:0045773,biological_process
MACF1,GO:0030334,biological_process
MACF1,GO:0015629,cellular_component
MACF1,GO:0150011,biological_process
MACF1,GO:0005198,molecular_function
MACF1,GO:0042060,biological_process
MACF1,GO:0005882,cellular_component
MACF1,GO:0051893,biological_process
MACF1,GO:0032886,biological_process
MACF1,GO:0010632,biological_process
MACF1,GO:0043001,biological_process
MACF1,GO:0051011,molecular_function
MACF1,GO:0030054,cellular_component
MAGI2,GO:0005515,molecular_function
MAGI2,GO:0005634,cellular_component
MAGI2,GO:0005737,cellular_component
MAGI2,GO:0016020,cellular_component
MAGI2,GO:0042995,cellular_component
MAGI2,GO:0032991,cellular_component
MAGI2,GO:0005886,cellular_component
MAGI2,GO:0005814,cellular_component
MAGI2,GO:0005929,cellular_component
MAGI2,GO:0005768,cellular_component
MAGI2,GO:0005770,cellular_component
MAGI2,GO:0005856,cellular_component
MAGI2,GO:0030425,cellular_component
MAGI2,GO:0045202,cellular_component
MAGI2,GO:0043005,cellular_component
MAGI2,GO:0048471,cellular_component
MAGI2,GO:0007399,biological_process
MAGI2,GO:0006897,biological_process
MAGI2,GO:0014069,cellular_component
MAGI2,GO:0005813,cellular_component
MAGI2,GO:0005923,cellular_component
MAGI2,GO:0001917,cellular_component
MAGI2,GO:0008285,biological_process
MAGI2,GO:0097546,cellular_component
MAGI2,GO:0001750,cellular_component
MAGI2,GO:0007165,biological_process
MAGI2,GO:0019902,molecular_function
MAGI2,GO:0010976,biological_process
MAGI2,GO:0046332,molecular_function
MAGI2,GO:0043113,biological_process
MAGI2,GO:0072583,biological_process
MAGI2,GO:0072015,biological_process
MAGI2,GO:0036057,cellular_component
MAGI2,GO:0051898,biological_process
MAGI2,GO:0030159,molecular_function
MAGI2,GO:0005911,cellular_component
MAGI2,GO:0030336,biological_process
MAGI2,GO:0060395,biological_process
MAGI2,GO:0032926,biological_process
MAGI2,GO:0038180,biological_process
MAGI2,GO:1990090,biological_process
MAGI2,GO:0032516,biological_process
MAGI2,GO:0002092,biological_process
MAGI2,GO:0031697,molecular_function
MAGI2,GO:0070699,molecular_function
MAGI2,GO:0003402,biological_process
MAGI2,GO:0016301,molecular_function
MAGI2,GO:0016310,biological_process
MAPK10,GO:0005524,molecular_function
MAPK10,GO:0006468,biological_process
MAPK10,GO:0004672,molecular_function
MAPK10,GO:0004707,molecular_function
MAPK10,GO:0005737,cellular_component
MAPK10,GO:0000166,molecular_function
MAPK10,GO:0004674,molecular_function
MAPK10,GO:0016301,molecular_function
MAPK10,GO:0016740,molecular_function
MAPK10,GO:0106310,molecular_function
MAPK10,GO:0016310,biological_process
MAPK10,GO:0005654,cellular_component
MAPK10,GO:0048511,biological_process
MAPK10,GO:0000165,biological_process
MAPK10,GO:0005634,cellular_component
MAPK10,GO:0016020,cellular_component
MAPK10,GO:0005886,cellular_component
MAPK10,GO:0005739,cellular_component
MAPK10,GO:0005515,molecular_function
MAPK10,GO:0005829,cellular_component
MAPK10,GO:0007165,biological_process
MAPK10,GO:0042752,biological_process
MAPK10,GO:0038095,biological_process
MAPK10,GO:0090398,biological_process
MAPK10,GO:0007254,biological_process
MAPK10,GO:0009416,biological_process
MAPK10,GO:0004705,molecular_function
MAPK10,GO:0004708,molecular_function
MARVELD1,GO:0016020,cellular_component
MARVELD1,GO:0005634,cellular_component
MARVELD1,GO:0005737,cellular_component
MARVELD1,GO:0005886,cellular_component
MARVELD1,GO:0005856,cellular_component
MARVELD1,GO:0007049,biological_process
MARVELD1,GO:0042552,biological_process
MARVELD1,GO:0019911,molecular_function
MIR9-1,GO:0035195,biological_process
MIR9-1,GO:0016442,cellular_component
MMP14,GO:0008270,molecular_function
MMP14,GO:0006508,biological_process
MMP14,GO:0008237,molecular_function
MMP14,GO:0004222,molecular_function
MMP14,GO:0031012,cellular_component
MMP14,GO:0005737,cellular_component
MMP14,GO:0046872,molecular_function
MMP14,GO:0005829,cellular_component
MMP14,GO:0008233,molecular_function
MMP14,GO:0016787,molecular_function
MMP14,GO:0045111,cellular_component
MMP14,GO:0042470,cellular_component
MMP14,GO:0016020,cellular_component
MMP14,GO:0031410,cellular_component
MMP14,GO:0005886,cellular_component
MMP14,GO:0005925,cellular_component
MMP14,GO:0005515,molecular_function
MMP14,GO:0005615,cellular_component
MMP14,GO:0030198,biological_process
MMP14,GO:0030335,biological_process
MMP14,GO:0004175,molecular_function
MMP14,GO:0005796,cellular_component
MMP14,GO:0030307,biological_process
MMP14,GO:0001501,biological_process
MMP14,GO:0022617,biological_process
MMP14,GO:0005634,cellular_component
MMP14,GO:0004252,molecular_function
MMP14,GO:1903076,biological_process
MMP14,GO:0031638,biological_process
MMP14,GO:0030574,biological_process
MMP14,GO:0045746,biological_process
MMP14,GO:0035987,biological_process
MMP14,GO:0010831,biological_process
MMP14,GO:0045579,biological_process
MMP14,GO:0044354,cellular_component
MMP14,GO:0005178,molecular_function
MMP14,GO:0070006,molecular_function
MMP14,GO:0001503,biological_process
MMP14,GO:0001525,biological_process
MMP14,GO:0001541,biological_process
MMP14,GO:0001666,biological_process
MMP14,GO:0001935,biological_process
MMP14,GO:0001958,biological_process
MMP14,GO:0006979,biological_process
MMP14,GO:0008584,biological_process
MMP14,GO:0009612,biological_process
MMP14,GO:0009725,biological_process
MMP14,GO:0010954,biological_process
MMP14,GO:0014070,biological_process
MMP14,GO:0016477,biological_process
MMP14,GO:0016485,biological_process
MMP14,GO:0030324,biological_process
MMP14,GO:0035988,biological_process
MMP14,GO:0043615,biological_process
MMP14,GO:0043627,biological_process
MMP14,GO:0048701,biological_process
MMP14,GO:0048754,biological_process
MMP14,GO:0048771,biological_process
MMP14,GO:0048870,biological_process
MMP14,GO:0051895,biological_process
MMP14,GO:0060322,biological_process
MMP14,GO:0060348,biological_process
MMP14,GO:0097094,biological_process
MMP14,GO:1905523,biological_process
MMP14,GO:1990834,biological_process
NAT8L,GO:0016747,molecular_function
NAT8L,GO:0005737,cellular_component
NAT8L,GO:0016020,cellular_component
NAT8L,GO:0016740,molecular_function
NAT8L,GO:0005783,cellular_component
NAT8L,GO:0005789,cellular_component
NAT8L,GO:0043231,cellular_component
NAT8L,GO:0005739,cellular_component
NAT8L,GO:0016746,molecular_function
NAT8L,GO:0005515,molecular_function
NAT8L,GO:0031966,cellular_component
NAT8L,GO:0005759,cellular_component
NAT8L,GO:0009066,biological_process
NAT8L,GO:0017188,molecular_function
NDRG2,GO:0005737,cellular_component
NDRG2,GO:0042995,cellular_component
NDRG2,GO:0005829,cellular_component
NDRG2,GO:0030154,biological_process
NDRG2,GO:0016055,biological_process
NDRG2,GO:0005515,molecular_function
NDRG2,GO:0048471,cellular_component
NDRG2,GO:0007399,biological_process
NDRG2,GO:0030426,cellular_component
NDRG2,GO:0070062,cellular_component
NDRG2,GO:0003674,molecular_function
NDRG2,GO:0007165,biological_process
NDRG2,GO:0021762,biological_process
NDRG2,GO:0005794,cellular_component
NDRG2,GO:0001818,biological_process
NDRG2,GO:0010574,biological_process
NDRG2,GO:0070373,biological_process
NDRG2,GO:0090361,biological_process
NDRG2,GO:1904706,biological_process
NDRG2,GO:1990874,biological_process
NDRG2,GO:0005634,cellular_component
NDRG2,GO:0016020,cellular_component
NEU1,GO:0016020,cellular_component
NEU1,GO:0016042,biological_process
NEU1,GO:0004308,molecular_function
NEU1,GO:0052794,molecular_function
NEU1,GO:0052795,molecular_function
NEU1,GO:0052796,molecular_function
NEU1,GO:0006629,biological_process
NEU1,GO:0031410,cellular_component
NEU1,GO:0043231,cellular_component
NEU1,GO:0005886,cellular_component
NEU1,GO:0016787,molecular_function
NEU1,GO:0005764,cellular_component
NEU1,GO:0005765,cellular_component
NEU1,GO:0030054,cellular_component
NEU1,GO:0005975,biological_process
NEU1,GO:0008152,biological_process
NEU1,GO:0005515,molecular_function
